Language,Speaker,Task,Dial_List,Accent,Sentence,VQ,Model_speaker,Vowel_type,Vowel,seg_Start,seg_End,H1_Mean,H1_1,H1_2,H1_3,H2_Mean,H2_1,H2_2,H2_3,H1H2_Mean,H1H2_1,H1H2_2,H1H2_3,H2H4_Mean,H2H4_1,H2H4_2,H2H4_3,H1A1_Mean,H1A1_1,H1A1_2,H1A1_3,H1A2_Mean,H1A2_1,H1A2_2,H1A2_3,H1A3_Mean,H1A3_1,H1A3_2,H1A3_3,CPP_Mean,CPP_1,CPP_2,CPP_3,F0_Mean,F0_1,F0_2,F0_3,CQ_H_Mean,CQ_H_1,CQ_H_2,CQ_H_3,peak_Vel_Mean,peak_Vel_1,peak_Vel_2,peak_Vel_3
English,S8,Repetition,British,British,P14,C,AF_06,High,KIT,852.578,1002.928,10.831,10.125,12.206,10.218,3.999,3.325,5.836,2.911,6.832,6.800,6.371,7.307,9.850,8.385,11.256,9.980,26.173,25.381,24.284,28.828,30.343,31.016,32.698,27.420,29.009,23.512,29.813,33.772,19.012,17.226,19.396,20.458,195.208,200.504,193.794,191.303,0.620,0.596,0.612,0.652,107.161,116.226,104.580,101.222
English,S8,Repetition,British,British,P14,C,AM_01,High,KIT,962.564,1129.477,6.420,8.304,8.613,2.371,-2.143,-0.460,1.389,-7.317,8.564,8.763,7.224,9.688,5.740,6.261,8.440,2.559,19.357,21.400,20.623,16.064,25.753,32.545,27.142,17.689,24.403,23.612,26.802,22.783,19.060,17.670,20.700,18.830,174.069,181.329,169.467,171.406,0.551,0.582,0.548,0.521,91.625,106.755,98.047,68.192
English,S8,Repetition,British,British,P14,C,AM_03,High,KIT,817.181,950.966,-0.682,5.188,1.841,-8.946,1.292,-4.461,2.438,6.009,-1.974,9.649,-0.597,-14.954,6.539,3.148,7.032,9.432,18.976,20.681,23.825,12.630,20.209,26.070,22.718,11.919,14.770,13.218,18.107,13.137,17.584,17.737,18.432,16.655,123.730,168.774,113.548,88.951,0.459,0.508,0.401,0,83.106,94.314,69.579,0
English,S8,Repetition,British,British,P14,M,AF_01,High,KIT,987.616,1154.529,9.301,9.702,10.258,7.982,3.004,3.823,5.117,0.168,6.297,5.879,5.141,7.814,5.712,7.847,7.131,2.266,18.524,21.502,16.879,17.197,25.019,28.402,27.483,19.290,24.725,23.862,27.249,23.128,22.345,20.140,23.042,23.825,186.032,191.146,184.595,182.402,0.642,0.630,0.639,0.658,126.925,128.517,125.222,127.147
English,S8,Repetition,British,British,P14,M,AF_06,High,KIT,896.129,1041.382,5.102,4.489,5.030,5.808,8.895,10.726,11.592,4.445,-3.793,-6.237,-6.562,1.364,0.759,1.412,-0.181,0.996,9.696,8.525,5.532,14.896,12.769,12.367,12.114,13.737,11.438,6.661,8.799,18.852,19.491,17.559,19.818,21.162,199.123,201.166,197.512,198.594,0.646,0.612,0.651,0.681,91.993,98.810,88.342,88.192
English,S8,Repetition,British,British,P14,M,AM_01,High,KIT,939.821,1166.619,6.624,9.149,9.821,0.997,4.968,1.044,3.541,10.216,1.656,8.105,6.280,-9.219,10.121,7.476,10.475,12.358,17.711,22.305,19.538,11.398,25.757,31.088,29.491,16.845,24.941,23.069,27.024,24.754,20.213,18.518,21.680,20.403,148.885,185.412,171.360,90.238,0.599,0.643,0.603,0.551,89.532,103.425,97.511,67.254
English,S8,Repetition,British,British,P14,M,AM_03,High,KIT,816.429,970.601,5.997,5.871,8.267,3.973,-4.371,-4.276,-0.577,-8.036,10.369,10.148,8.845,12.009,5.032,4.307,8.690,2.312,22.157,21.118,24.372,21.062,27.589,28.863,31.681,22.514,23.384,17.736,25.484,27.063,17.088,15.523,18.031,17.785,176.718,176.364,172.132,181.393,0.576,0.577,0.593,0.534,98.258,103.296,94.425,96.782
English,S8,Repetition,British,British,P16,C,AF_04,High,GOOSE,705.876,967.077,3.268,3.571,4.073,2.178,7.680,7.385,9.630,6.063,-4.412,-3.814,-5.557,-3.886,3.510,3.253,2.453,4.826,0.615,0.316,0.423,1.106,11.997,12.135,10.185,13.614,13.369,10.301,13.821,15.993,18.839,20.210,19.674,16.659,190.012,190.732,189.129,190.164,0.661,0.662,0.654,0.670,77.763,94.275,87.922,47.499
English,S8,Repetition,British,British,P16,C,AM_01,High,GOOSE,925.596,1184.248,4.069,3.707,3.985,4.535,3.011,8.074,7.880,-6.902,1.058,-4.367,-3.895,11.437,3.241,3.094,4.769,1.842,9.183,2.520,8.730,16.313,18.038,13.489,14.048,26.564,17.796,12.831,14.456,26.103,18.301,18.688,19.936,16.311,173.782,180.628,170.483,170.178,0.601,0.621,0.601,0.581,64.168,76.963,67.639,47.863
English,S8,Repetition,British,British,P16,C,AM_02,High,GOOSE,852.457,1081.804,4.408,4.412,4.724,4.109,3.570,7.518,4.718,-1.535,0.838,-3.106,0.006,5.645,3.378,3.132,3.053,3.923,7.801,0.326,8.303,14.790,16.694,12.900,16.097,21.098,16.506,12.308,16.197,21.012,18.540,20.087,20.906,14.683,179.035,185.308,176.772,174.957,0.657,0.683,0.634,0.655,77.798,94.653,85.553,52.419
English,S8,Repetition,British,British,P16,M,AF_04,High,GOOSE,702.512,948.422,5.338,5.605,6.125,4.301,10.014,9.006,12.020,9.054,-4.676,-3.401,-5.894,-4.752,4.415,2.903,4.121,6.225,1.881,0.424,1.888,3.312,13.281,12.960,11.378,15.445,12.226,7.569,11.515,17.530,19.607,20.460,20.881,17.519,189.444,191.564,189.971,186.830,0.606,0.652,0.638,0.529,108.493,113.061,112.251,100.168
English,S8,Repetition,British,British,P16,M,AM_01,High,GOOSE,882.764,1168.174,5.441,5.249,7.776,3.345,5.532,9.591,8.248,-1.246,-0.091,-4.342,-0.472,4.591,3.269,2.836,4.149,2.813,6.494,0.347,10.495,8.685,15.994,11.571,14.809,21.621,16.112,10.199,16.343,21.823,18.806,19.750,21.203,15.491,196.837,203.661,197.823,189.039,0.580,0.561,0.558,0.622,103.041,109.111,117.391,82.472
English,S8,Repetition,British,British,P16,M,AM_02,High,GOOSE,897.691,1124.490,6.394,5.747,7.427,6.003,3.257,10.147,3.167,-3.522,3.138,-4.400,4.259,9.525,1.851,3.814,0.037,1.701,8.788,1.028,11.481,13.796,16.529,13.090,15.824,20.623,18.563,11.120,20.948,23.590,20.614,19.241,21.946,20.670,179.323,191.862,175.734,170.346,0.709,0.745,0.691,0.691,65.884,70.888,71.452,55.244
English,S8,Repetition,British,British,P19,C,AM_01,High,GOOSE,707.504,1065.136,-1.093,7.750,7.890,-18.845,-1.682,12.711,-1.534,-16.102,0.589,-4.961,9.425,-2.743,0.888,2.278,0.796,-0.347,6.614,2.850,14.488,2.566,11.868,14.464,22.130,-0.931,12.042,9.648,24.940,1.638,17.519,19.590,19.326,13.658,195.351,196.470,186.948,202.749,0.584,0.620,0.550,0.572,111.271,121.866,114.858,43.768
English,S8,Repetition,British,British,P19,C,AM_02,High,GOOSE,723.045,919.264,5.111,6.994,5.239,3.109,7.038,10.251,8.468,2.400,-1.926,-3.257,-3.230,0.709,1.291,-1.531,0.425,4.973,3.629,0.141,0.690,10.054,15.194,13.613,12.959,19.026,12.900,10.031,12.859,15.799,17.579,17.612,18.809,16.292,189.638,195.842,189.962,183.113,0.677,0.662,0.673,0.697,101.135,122.431,106.674,71.571
English,S8,Repetition,British,British,P19,C,AM_03,High,GOOSE,535.653,728.050,9.557,11.177,10.373,7.135,-1.478,0.588,0.155,-5.201,11.035,10.590,10.218,12.336,7.675,10.872,11.092,1.034,24.355,28.877,28.158,16.075,30.945,34.466,35.546,22.857,30.921,32.082,34.233,26.475,18.642,20.498,18.722,16.752,183.109,188.113,182.351,178.838,0.612,0.621,0.618,0.597,109.869,117.520,110.684,101.534
English,S8,Repetition,British,British,P19,M,AM_01,High,GOOSE,761.784,1001.324,5.826,4.639,6.078,6.787,4.253,9.887,6.794,-3.939,1.573,-5.248,-0.716,10.726,0.962,-0.151,1.414,1.567,9.095,2.006,9.593,15.702,18.409,12.730,17.890,24.661,17.742,10.051,17.093,26.102,19.171,18.493,19.747,19.272,183.508,186.476,184.888,179.192,0.642,0.627,0.646,0.653,101.045,109.982,103.659,89.495
English,S8,Repetition,British,British,P19,M,AM_02,High,GOOSE,593.449,818.973,6.045,7.077,7.260,3.804,12.933,12.906,14.085,11.843,-6.888,-5.829,-6.825,-8.039,4.276,0.489,3.669,8.715,4.295,2.547,6.459,3.923,14.917,14.114,13.053,17.568,14.237,10.919,14.680,17.180,20.026,19.499,20.915,19.708,193.482,200.365,195.106,184.910,0.643,0.624,0.634,0.673,101.812,111.961,111.660,81.816
English,S8,Repetition,British,British,P19,M,AM_03,High,GOOSE,593.680,814.108,6.515,6.093,7.357,6.117,4.047,10.099,6.779,-4.803,2.468,-4.006,0.578,10.920,-0.586,-4.354,0.934,1.613,9.380,2.325,11.831,13.972,19.776,15.187,19.680,24.500,16.691,8.259,18.001,23.822,19.904,19.474,20.964,19.284,178.750,186.812,178.520,170.934,0.616,0.580,0.630,0.642,93.574,100.430,98.581,80.923
English,S8,Repetition,British,British,P1,C,AF_01,Low,TRAP,1103.817,1303.858,5.234,7.872,7.764,0.130,-4.027,-1.734,-0.806,-9.482,9.262,9.606,8.570,9.612,12.146,12.906,14.884,8.749,31.443,30.675,34.115,29.574,30.884,30.268,35.606,26.902,31.458,31.907,36.779,25.770,17.344,16.753,18.916,16.401,186.835,197.427,189.244,174.185,0.440,0.469,0.454,0.295,54.155,56.570,50.981,56.700
English,S8,Repetition,British,British,P1,C,AF_04,Low,TRAP,770.664,969.431,1.882,1.890,3.692,0.104,0.741,1.408,1.401,-0.565,1.140,0.482,2.291,0.670,-3.543,-0.453,-7.508,-2.770,16.545,12.962,20.098,16.670,7.045,7.268,5.833,7.972,-7.239,-7.450,-6.046,-8.180,22.818,20.459,25.425,22.617,177.810,186.603,174.363,172.381,0.626,0.649,0.622,0.609,64.999,68.977,70.093,56.453
English,S8,Repetition,British,British,P1,C,AF_06,Low,TRAP,856.774,1064.460,1.643,1.841,2.578,0.529,5.356,6.219,5.854,4.022,-3.714,-4.377,-3.276,-3.493,-12.757,-9.483,-16.373,-12.508,5.816,7.428,6.524,3.484,9.545,9.647,10.137,8.828,8.575,7.559,8.419,9.730,18.864,18.291,19.915,18.425,192.044,198.733,189.970,187.368,0.624,0.640,0.626,0.609,80.485,83.441,82.125,75.967
English,S8,Repetition,British,British,P1,C,AM_03,Low,TRAP,814.393,1025.902,3.502,4.315,4.394,1.838,5.105,6.013,6.318,3.022,-1.603,-1.698,-1.924,-1.183,-10.505,-11.366,-10.372,-9.785,11.031,11.085,11.006,11.061,7.848,10.109,8.008,5.471,7.712,10.136,7.348,5.658,19.245,18.847,19.788,19.134,171.253,175.511,168.786,169.381,0.581,0.607,0.580,0.548,71.994,71.765,70.252,74.770
English,S8,Repetition,British,British,P1,M,AF_01,Low,TRAP,1004.895,1196.018,6.532,11.047,8.668,-0.024,-0.972,3.183,1.788,-7.772,7.505,7.864,6.880,7.748,9.573,14.497,5.961,8.104,29.793,30.814,29.407,29.165,31.820,35.875,32.404,27.211,30.761,34.677,31.599,26.058,20.944,19.145,24.906,18.935,191.369,195.541,184.008,194.241,0.569,0.589,0.621,0.333,60.698,61.327,58.038,67.200
English,S8,Repetition,British,British,P1,M,AF_04,Low,TRAP,854.135,1061.821,3.511,4.696,3.565,2.288,3.249,1.812,4.166,3.781,0.262,2.884,-0.601,-1.493,-13.788,-13.984,-16.227,-11.200,15.190,19.096,14.921,11.590,7.054,11.518,2.452,7.238,9.834,13.481,5.798,10.179,21.313,18.843,23.735,21.381,177.989,181.783,176.676,175.511,0.603,0.598,0.595,0.617,86.743,92.548,89.113,78.395
English,S8,Repetition,British,British,P1,M,AF_06,Low,TRAP,900.083,1135.196,3.306,4.917,2.845,2.169,3.432,2.428,4.540,3.353,-0.125,2.488,-1.695,-1.184,-2.059,-6.518,-0.582,0.999,10.572,18.552,5.794,7.335,5.976,9.790,2.679,5.436,-7.185,-9.878,-5.795,-5.883,19.884,19.634,20.066,19.944,205.963,213.563,200.038,204.255,0.618,0.565,0.646,0.647,61.788,67.873,58.804,58.270
English,S8,Repetition,British,British,P1,M,AM_03,Low,TRAP,797.849,1013.180,4.853,10.902,8.434,-4.644,5.940,3.427,7.385,7.126,-1.087,7.475,1.049,-11.769,11.743,12.857,9.493,12.870,22.176,26.681,24.785,15.137,20.701,30.939,23.865,7.459,24.615,30.592,28.737,14.701,21.023,19.513,21.750,21.898,149.663,204.896,148.134,95.882,0.558,0.656,0.469,0,128.474,121.516,134.746,0
English,S8,Repetition,British,British,P21,C,AF_01,High,FLEECE,852.991,1068.455,4.558,8.802,5.782,-0.998,-4.918,-6.541,-9.316,1.205,9.476,15.344,15.098,-2.203,0.371,-1.011,-1.630,3.826,13.324,18.667,18.835,2.286,20.671,24.404,23.083,14.418,17.722,26.367,21.718,4.842,18.216,18.467,20.295,15.899,202.269,210.391,198.569,197.708,0.686,0.670,0.723,0.664,92.608,114.600,89.207,75.544
English,S8,Repetition,British,British,P21,C,AM_01,High,FLEECE,889.372,1144.803,3.218,9.026,4.237,-3.626,-2.122,-3.979,-1.795,-0.607,5.340,13.005,6.032,-3.019,1.030,-1.234,0.889,3.446,8.673,15.941,9.046,1.008,17.236,23.084,17.741,10.886,16.187,23.309,16.960,8.294,17.890,18.996,17.823,16.854,213.373,229.769,204.326,205.669,0.694,0.682,0.769,0.575,87.430,89.845,79.865,97.536
English,S8,Repetition,British,British,P21,C,AM_02,High,FLEECE,780.298,968.872,2.679,3.620,2.144,2.275,-7.056,-8.453,-5.896,-6.799,9.735,12.074,8.040,9.074,1.760,-1.585,3.551,3.357,15.226,15.135,16.266,14.252,20.932,18.807,22.105,21.891,15.204,14.890,13.416,17.300,19.744,19.913,19.470,19.871,173.813,180.041,172.672,168.659,0.683,0.676,0.693,0.679,87.938,99.336,83.956,82.240
English,S8,Repetition,British,British,P21,M,AF_01,High,FLEECE,910.543,1092.746,3.163,3.282,3.897,2.349,10.403,12.492,12.614,6.181,-7.239,-9.210,-8.717,-3.832,8.944,8.751,10.181,7.926,4.885,4.072,3.387,7.185,14.802,12.992,14.022,17.366,14.940,10.639,18.303,15.797,17.209,16.957,17.020,17.682,193.603,205.337,189.402,186.169,0.747,0.720,0.755,0.761,84.301,92.989,84.400,77.395
English,S8,Repetition,British,British,P21,M,AM_01,High,FLEECE,849.149,1018.611,1.577,1.327,3.333,0.143,7.330,10.905,9.784,1.439,-5.753,-9.578,-6.452,-1.296,7.197,10.650,6.044,4.864,3.778,5.200,0.017,5.924,13.391,12.204,12.374,15.517,13.352,14.642,12.687,12.716,16.991,17.005,17.140,16.840,204.376,218.813,204.759,189.565,0.753,0.710,0.786,0.756,66.274,75.278,63.698,60.502
English,S8,Repetition,British,British,P21,M,AM_02,High,FLEECE,885.973,1064.354,5.353,6.884,5.428,3.757,-3.035,-2.311,-2.057,-4.728,8.387,9.195,7.484,8.485,2.564,0.938,3.323,3.439,16.926,15.013,18.841,16.933,20.100,20.645,18.476,21.221,19.894,18.780,19.378,21.495,22.027,20.818,24.117,21.191,192.173,204.791,188.856,182.837,0.677,0.626,0.709,0.689,109.861,123.653,108.225,99.747
English,S8,Repetition,British,British,P22,C,AF_01,High,FLEECE,1425.990,1620.329,5.270,8.008,4.058,3.726,0.765,-6.307,5.002,3.683,4.505,14.315,-0.944,0.044,3.717,-0.019,5.482,5.725,15.242,20.343,10.294,15.033,17.148,22.825,14.828,13.693,17.545,21.182,13.829,17.618,21.278,20.864,21.093,21.901,204.934,225.066,202.468,186.940,0.703,0.661,0.718,0.725,110.719,120.966,99.488,113.123
English,S8,Repetition,British,British,P22,C,AM_01,High,FLEECE,1184.613,1430.523,3.778,8.535,4.015,-1.238,-0.952,-10.582,7.709,0.182,4.730,19.117,-3.694,-1.421,0.988,-3.028,3.722,2.324,7.956,23.013,0.151,0.523,17.521,24.725,13.922,13.817,11.606,23.104,5.457,6.115,15.992,17.073,16.259,14.650,204.219,216.718,205.358,190.522,0.711,0.768,0.791,0.577,81.018,98.458,83.479,62.179
English,S8,Repetition,British,British,P22,C,AM_02,High,FLEECE,1083.008,1275.405,3.758,6.017,2.943,2.268,-3.554,-8.114,0.572,-2.950,7.312,14.131,2.372,5.218,3.794,0.518,5.909,5.050,19.780,21.543,17.209,20.392,21.802,24.111,18.752,22.405,14.680,20.695,8.827,14.274,18.791,18.126,21.845,16.429,178.292,189.554,176.192,169.056,0.711,0.733,0.712,0.691,83.818,99.600,84.745,69.083
English,S8,Repetition,British,British,P22,M,AF_01,High,FLEECE,1702.100,1844.804,0.969,1.513,2.232,-0.692,4.902,2.710,6.046,6.044,-3.933,-1.197,-3.814,-6.736,0.466,-0.027,-0.256,1.553,13.315,17.715,12.041,10.232,11.829,13.149,11.948,10.377,13.218,10.401,13.240,16.048,17.535,16.613,16.698,19.293,146.493,207.155,138.013,94.046,0.574,0.675,0.530,0.388,105.827,116.161,98.381,104.000
English,S8,Repetition,British,British,P22,M,AM_01,High,FLEECE,1161.620,1427.917,2.460,5.716,3.098,-1.382,6.374,14.699,7.202,-2.663,-3.915,-8.983,-4.105,1.281,5.880,8.709,6.151,2.799,3.483,2.391,2.438,5.590,12.537,10.447,12.371,14.749,11.141,12.122,9.894,11.391,17.903,18.585,19.584,15.599,196.002,207.579,193.362,187.106,0.743,0.791,0.789,0.609,80.598,96.476,73.944,68.703
English,S8,Repetition,British,British,P22,M,AM_02,High,FLEECE,1373.330,1552.915,3.805,6.771,2.302,2.334,-3.175,-4.979,-1.320,-3.172,6.979,11.750,3.622,5.506,2.699,-1.127,4.651,4.612,17.803,16.563,19.250,17.598,18.633,19.877,18.045,17.952,17.972,17.903,16.420,19.590,17.438,18.036,16.099,18.185,188.130,196.896,182.963,184.376,0.682,0.666,0.691,0.690,94.873,120.037,74.552,93.270
English,S8,Repetition,British,British,P23,C,AM_02,High,GOOSE,965.478,1131.117,5.407,4.181,8.397,3.746,2.332,10.009,1.981,-5.074,3.075,-5.827,6.416,8.820,0.953,4.925,-1.329,-0.839,13.637,12.217,15.458,13.380,20.434,15.013,23.568,22.860,18.671,14.786,21.826,19.536,20.308,19.206,23.320,18.493,197.186,211.197,193.450,186.566,0.646,0.625,0.664,0.644,110.401,117.741,116.091,91.130
English,S8,Repetition,British,British,P23,C,AM_03,High,GOOSE,944.597,1130.623,-0.163,-1.834,0.071,1.285,14.395,16.791,14.968,11.442,-14.558,-18.625,-14.897,-10.157,11.322,16.193,12.393,5.394,4.470,0.839,3.220,9.363,11.338,12.213,10.561,11.251,12.494,10.137,12.605,14.722,22.029,19.493,21.385,25.253,97.301,96.983,97.239,97.670,0.592,0.641,0.594,0.547,116.497,130.666,112.774,107.421
English,S8,Repetition,British,British,P23,M,AM_02,High,GOOSE,795.892,983.192,8.310,9.619,10.837,4.491,-2.632,-2.109,-1.159,-4.634,10.942,11.728,11.996,9.125,-1.025,-2.219,-1.480,0.595,15.347,16.207,14.897,14.921,24.213,25.457,25.174,22.002,24.022,22.179,27.561,22.370,19.297,18.294,20.531,19.082,198.898,217.569,194.423,184.641,0.608,0.595,0.641,0.581,113.904,115.332,122.579,101.031
English,S8,Repetition,British,British,P23,M,AM_03,High,GOOSE,890.989,1065.548,7.577,7.524,9.146,6.122,0.770,3.020,-0.094,-0.546,6.807,4.504,9.240,6.668,-0.307,-1.660,-2.065,2.758,16.009,15.472,13.769,18.683,22.595,20.506,24.767,22.517,23.498,20.000,27.423,23.141,21.513,19.125,22.946,22.501,190.190,198.185,189.964,182.537,0.718,0.691,0.722,0.739,105.064,119.087,108.643,88.672
English,S8,Repetition,British,British,P24,C,AF_04,High,GOOSE,990.763,1176.788,8.999,7.643,10.947,8.451,-0.077,2.190,-0.714,-1.632,9.076,5.452,11.660,10.084,-0.771,-2.936,-1.935,2.598,16.074,16.910,15.060,16.264,21.754,18.276,22.469,24.570,23.205,15.494,25.303,28.872,19.775,19.886,21.321,18.163,190.395,193.338,189.532,188.313,0.669,0.656,0.665,0.685,125.406,147.033,126.229,104.700
English,S8,Repetition,British,British,P24,C,AF_06,High,GOOSE,1075.862,1333.240,9.676,12.612,11.616,4.828,5.653,1.966,4.414,10.623,4.023,10.645,7.201,-5.795,3.762,-0.264,4.674,6.923,10.853,15.422,15.688,1.457,17.625,22.079,19.266,11.480,20.623,21.125,25.127,15.706,21.028,21.494,22.452,19.177,213.093,211.632,207.983,219.499,0.669,0.601,0.682,0.720,128.163,134.785,125.912,124.253
English,S8,Repetition,British,British,P24,C,AM_02,High,GOOSE,1364.684,1554.532,9.573,10.501,11.096,7.204,0.319,0.186,0.253,0.515,9.254,10.315,10.843,6.689,1.895,-0.613,1.717,4.521,15.695,13.976,13.709,19.301,24.360,23.569,24.994,24.552,25.145,21.970,27.130,26.402,18.630,19.711,20.301,15.989,194.385,201.647,192.739,188.807,0.675,0.641,0.676,0.702,121.760,141.519,123.342,103.530
English,S8,Repetition,British,British,P24,C,AM_03,High,GOOSE,1076.128,1291.122,-0.537,0.721,2.226,-4.514,-8.108,-10.872,-10.371,-3.160,7.571,11.593,12.597,-1.354,-0.152,-2.405,-2.011,3.935,12.654,15.751,16.581,5.811,24.144,24.545,27.831,20.169,17.689,17.421,22.321,13.453,15.220,15.416,15.562,14.662,199.125,220.589,186.619,190.171,0.538,0.497,0.567,0.585,65.116,72.390,68.133,21.959
English,S8,Repetition,British,British,P24,M,AF_04,High,GOOSE,1175.630,1402.429,9.142,10.828,9.958,6.658,-2.063,-3.397,-2.449,-0.355,11.205,14.225,12.406,7.013,0.293,-3.702,0.068,4.519,16.205,15.945,14.294,18.373,23.579,25.998,24.675,20.029,26.111,24.845,28.289,25.223,18.711,18.643,20.420,17.078,189.362,194.299,187.472,186.330,0.643,0.596,0.644,0.689,110.328,127.466,114.953,88.626
English,S8,Repetition,British,British,P24,M,AF_06,High,GOOSE,1184.988,1391.400,9.384,4.247,13.367,10.651,0.491,-2.885,2.142,2.275,8.893,7.131,11.224,8.376,0.235,-1.082,0.431,1.345,14.084,11.919,14.558,15.809,19.063,11.873,22.458,22.976,23.782,18.035,27.527,25.907,20.278,17.681,21.705,21.519,205.958,209.698,206.877,201.238,0.668,0.579,0.697,0.712,165.618,171.575,169.658,156.742
English,S8,Repetition,British,British,P24,M,AM_02,High,GOOSE,1311.921,1511.962,12.111,13.665,13.120,9.589,3.433,3.092,3.591,3.612,8.678,10.573,9.529,5.978,2.910,0.488,3.463,4.768,17.343,15.388,15.462,21.107,21.492,23.110,21.179,20.193,24.656,21.558,26.271,26.184,20.608,20.697,21.618,19.560,205.872,215.553,203.440,198.571,0.673,0.613,0.680,0.724,180.002,205.934,183.036,151.774
English,S8,Repetition,British,British,P24,M,AM_03,High,GOOSE,1153.290,1358.291,9.491,10.326,11.485,6.702,1.894,0.223,1.288,4.193,7.597,10.103,10.198,2.509,3.215,0.761,3.237,5.684,15.298,15.063,15.939,14.951,20.604,23.576,22.629,15.571,24.693,23.237,29.209,21.742,20.043,20.172,21.522,18.470,199.278,207.908,198.714,191.068,0.631,0.612,0.632,0.647,136.303,147.065,135.569,127.199
